global_index,gene_symbol,ensembl_id,in_vcc_output,vcc_output_index,in_vcc2025,vcc2025_local_index,in_replogle,replogle_local_index,is_replogle_perturbation_target,replogle_perturbed_cell_count
4255,IFIH1,,1,4255,1,2574,0,-1,0,0
4256,GCA,,1,4256,1,2575,0,-1,0,0
4257,INO80B,ENSG00000115274,1,4257,1,2251,1,1077,1,194
4258,MOGS,ENSG00000115275,1,4258,1,2253,1,1079,1,273
4259,TTC31,ENSG00000115282,1,4259,1,2255,1,1080,1,211
4260,NDUFS7,ENSG00000115286,1,4260,1,14970,1,6933,1,306
4261,PCGF1,,1,4261,1,2257,0,-1,1,260
4262,GRB14,,1,4262,1,2578,0,-1,0,0
4263,CLIP4,,1,4263,1,2036,0,-1,0,0
4264,TLX2,,1,4264,1,2258,0,-1,1,112
4265,SPTBN1,ENSG00000115306,1,4265,1,2139,1,1006,1,219
4266,AUP1,ENSG00000115307,1,4266,1,2260,1,1081,1,238
4267,RTN4,ENSG00000115310,1,4267,1,2141,1,1007,1,122
4268,HTRA2,ENSG00000115317,1,4268,1,2261,1,1082,1,178
4269,LOXL3,,1,4269,1,2262,0,-1,0,0
4270,DOK1,ENSG00000115325,1,4270,1,2263,1,1083,1,369
4271,GALNT3,,1,4271,1,2584,0,-1,0,0
4272,POLE4,ENSG00000115350,1,4272,1,2267,1,1085,1,130
4273,TACR1,,1,4273,1,2268,0,-1,0,0
4274,CCDC88A,ENSG00000115355,1,4274,1,2144,1,1011,1,163
4275,ACADL,,1,4275,1,2803,0,-1,0,0
4276,EVA1A,,1,4276,1,2269,0,-1,0,0
4277,LANCL1,ENSG00000115365,1,4277,1,2805,1,1349,1,246
4278,WDR75,ENSG00000115368,1,4278,1,2691,1,1292,1,84
4279,EFEMP1,,1,4279,1,2147,0,-1,0,0
4280,REG1A,,1,4280,1,2274,0,-1,0,0
4281,FANCL,ENSG00000115392,1,4281,1,2150,1,1016,1,88
4282,FN1,,1,4282,1,2814,0,-1,1,196
4283,STAT1,ENSG00000115415,1,4283,1,2706,1,1302,1,127
4284,GLS,ENSG00000115419,1,4284,1,2705,1,1301,1,69
4285,PAPOLG,ENSG00000115421,1,4285,1,2152,1,1017,1,358
4286,DNAH6,,1,4286,1,2279,0,-1,0,0
4287,PECR,,1,4287,1,2816,0,-1,1,290
4288,UNC50,ENSG00000115446,1,4288,1,2359,1,1133,1,114
4289,IGFBP2,ENSG00000115457,1,4289,1,2821,1,1355,1,239
4290,ELMOD3,ENSG00000115459,1,4290,1,2286,1,1093,1,255
4291,IGFBP5,,1,4291,1,2822,0,-1,0,0
4292,USP34,ENSG00000115464,1,4292,1,2158,1,1020,1,78
4293,EFHD1,ENSG00000115468,1,4293,1,2945,1,1399,1,31
4294,KCNJ13,,1,4294,1,2947,0,-1,0,0
4295,CCT4,ENSG00000115484,1,4295,1,2161,1,1023,1,115
4296,GGCX,ENSG00000115486,1,4296,1,2290,1,1096,1,102
4297,NEU2,,1,4297,1,2950,0,-1,0,0
4298,EHBP1,ENSG00000115504,1,4298,1,2165,1,1026,1,224
4299,OTX1,,1,4299,1,2166,0,-1,1,303
4300,TXNDC9,ENSG00000115514,1,4300,1,2367,1,1136,1,31
4301,COQ10B,ENSG00000115520,1,4301,1,2722,1,1309,1,160
4302,GNLY,,1,4302,1,2298,0,-1,0,0
4303,SF3B1,ENSG00000115524,1,4303,1,2721,1,1308,1,96
4304,ST3GAL5,,1,4304,1,2300,0,-1,0,0
4305,CHST10,ENSG00000115526,1,4305,1,2372,1,1141,1,213
4306,PDCL3,ENSG00000115539,1,4306,1,2374,1,1142,1,206
4307,MOB4,ENSG00000115540,1,4307,1,2725,1,1312,1,218
4308,HSPE1,ENSG00000115541,1,4308,1,2724,1,1311,1,39
4309,KDM3A,ENSG00000115548,1,4309,1,2304,1,1106,1,211
4310,PLCD4,,1,4310,1,2839,0,-1,0,0
4311,CHMP3,ENSG00000115561,1,4311,1,2305,1,1107,1,51
4312,ZNF142,,1,4312,1,2840,0,-1,1,146
4313,IL1R2,,1,4313,1,2382,0,-1,0,0
4314,PRKAG3,,1,4314,1,2846,0,-1,0,0
4315,SMYD1,,1,4315,1,2311,0,-1,0,0
4316,IL1R1,,1,4316,1,2383,0,-1,0,0
4317,WNT6,,1,4317,1,2847,0,-1,0,0
4318,IL1RL2,,1,4318,1,2384,0,-1,0,0
4319,IL1RL1,,1,4319,1,2385,0,-1,0,0
4320,IL18R1,,1,4320,1,2386,0,-1,0,0
4321,IL18RAP,,1,4321,1,2387,0,-1,0,0
4322,SLC9A2,,1,4322,1,2389,0,-1,0,0
4323,FHL2,,1,4323,1,2396,0,-1,1,218
4324,MLPH,,1,4324,1,2976,0,-1,0,0
4325,CNPPD1,ENSG00000115649,1,4325,1,2855,1,1368,1,352
4326,UXS1,ENSG00000115652,1,4326,1,2399,1,1152,1,284
4327,ABCB6,ENSG00000115657,1,4327,1,2858,1,1371,1,235
4328,STK16,ENSG00000115661,1,4328,1,2862,1,1374,1,181
4329,SLC5A7,,1,4329,1,2404,0,-1,0,0
4330,HDLBP,ENSG00000115677,1,4330,1,3013,1,1421,1,330
4331,PPP1R7,ENSG00000115685,1,4331,1,3012,1,1420,1,192
4332,PASK,,1,4332,1,3011,0,-1,1,85
4333,STK25,ENSG00000115694,1,4333,1,3016,1,1423,1,347
4334,PROC,,1,4334,1,2476,0,-1,0,0
4335,ID2,,1,4335,1,1899,0,-1,1,325
4336,TAF1B,ENSG00000115750,1,4336,1,1908,1,884,1,128
4337,HPCAL1,ENSG00000115756,1,4337,1,1913,1,887,1,400
4338,ODC1,ENSG00000115758,1,4338,1,1914,1,888,1,211
4339,BIRC6,ENSG00000115760,1,4339,1,2052,1,954,1,230
4340,NOL10,ENSG00000115761,1,4340,1,1915,1,889,1,38
4341,PLEKHB2,ENSG00000115762,1,4341,1,2497,1,1204,1,131
4342,GORASP2,ENSG00000115806,1,4342,1,2612,1,1251,1,194
4343,STRN,ENSG00000115808,1,4343,1,2060,1,960,1,271
4344,CEBPZ,ENSG00000115816,1,4344,1,2066,1,965,1,85
4345,PRKD3,ENSG00000115825,1,4345,1,2068,1,967,1,252
4346,DCAF17,ENSG00000115827,1,4346,1,2615,1,1254,1,277
4347,QPCT,,1,4347,1,2069,0,-1,0,0
4348,RAB3GAP1,ENSG00000115839,1,4348,1,2508,1,1209,1,115
4349,SLC25A12,ENSG00000115840,1,4349,1,2618,1,1257,1,231
4350,RMDN2,,1,4350,1,2071,0,-1,0,0
4351,DLX2,,1,4351,1,2622,0,-1,1,311
4352,LCT,,1,4352,1,2512,0,-1,0,0
4353,DARS,ENSG00000115866,1,4353,1,2514,1,1214,1,67
4354,SRSF7,ENSG00000115875,1,4354,1,2076,1,971,1,104
4355,SDC1,,1,4355,1,1946,0,-1,1,283
4356,PLCL1,,1,4356,1,2729,0,-1,0,0
4357,SLC1A4,,1,4357,1,2175,0,-1,1,217
4358,SOS1,ENSG00000115904,1,4358,1,2081,1,975,1,115
4359,KYNU,,1,4359,1,2521,0,-1,0,0
4360,WIPF1,ENSG00000115935,1,4360,1,2633,1,1267,1,149
4361,ORC2,ENSG00000115942,1,4361,1,2743,1,1322,1,93
4362,COX7A2L,ENSG00000115944,1,4362,1,2090,1,980,1,227
4363,PNO1,ENSG00000115946,1,4363,1,2183,1,1040,1,63
4364,ORC4,ENSG00000115947,1,4364,1,2526,1,1216,1,115
4365,PLEK,,1,4365,1,2186,0,-1,0,0
4366,RND3,,1,4366,1,2533,0,-1,0,0
4367,ATF2,ENSG00000115966,1,4367,1,2636,1,1268,1,188
4368,THADA,ENSG00000115970,1,4368,1,2096,1,983,1,42
4369,AAK1,ENSG00000115977,1,4369,1,2196,1,1044,1,240
4370,TRAK2,,1,4370,1,2750,0,-1,0,0
4371,C2orf42,,1,4371,1,2203,0,-1,1,245
4372,TIA1,ENSG00000116001,1,4372,1,2204,1,1051,1,121
4373,PCYOX1,ENSG00000116005,1,4373,1,2205,1,1052,1,81
4374,KISS1R,ENSG00000116014,1,4374,1,14951,1,6918,1,176
4375,EPAS1,ENSG00000116016,1,4375,1,2111,1,990,1,234
4376,ARID3A,ENSG00000116017,1,4376,1,14952,1,6919,1,54
4377,CD207,,1,4377,1,2212,0,-1,0,0
4378,GRIN3B,,1,4378,1,14954,0,-1,0,0
4379,VAX2,,1,4379,1,2213,0,-1,1,144
4380,ATP6V1B1,,1,4380,1,2214,0,-1,0,0
4381,NFE2L2,ENSG00000116044,1,4381,1,2651,1,1273,1,140
4382,MSH6,ENSG00000116062,1,4382,1,2124,1,998,1,203
4383,PLEKHA3,ENSG00000116095,1,4383,1,2661,1,1279,1,219
4384,SPR,ENSG00000116096,1,4384,1,2225,1,1060,1,154
4385,EPHA4,,1,4385,1,2880,0,-1,0,0
4386,PARD3B,,1,4386,1,2772,0,-1,0,0
4387,FARSB,ENSG00000116120,1,4387,1,2884,1,1380,1,102
4388,ALMS1,ENSG00000116127,1,4388,1,2234,1,1065,1,171
4389,BCL9,,1,4389,1,1014,0,-1,0,0
4390,PRRX1,,1,4390,1,1404,0,-1,1,183
4391,DHCR24,ENSG00000116133,1,4391,1,669,1,342,1,148
4392,DNAJC16,ENSG00000116138,1,4392,1,176,1,82,1,156
4393,MARK1,,1,4393,1,1684,0,-1,0,0
4394,TNR,,1,4394,1,1435,0,-1,0,0
4395,GPX7,,1,4395,1,636,0,-1,0,0
4396,SCP2,ENSG00000116171,1,4396,1,642,1,326,1,200
4397,TPSG1,,1,4397,1,12896,0,-1,0,0
4398,PAPPA2,,1,4398,1,1437,0,-1,0,0
4399,RALGPS2,ENSG00000116191,1,4399,1,1444,1,673,1,193
4400,ANGPTL1,,1,4400,1,1445,0,-1,0,0
4401,CEP104,ENSG00000116198,1,4401,1,67,1,34,1,231
4402,FAM20B,ENSG00000116199,1,4402,1,1446,1,674,1,122
4403,TCEANC2,ENSG00000116205,1,4403,1,658,1,336,1,125
4404,TMEM59,ENSG00000116209,1,4404,1,657,1,335,1,196
4405,LRRC42,ENSG00000116212,1,4405,1,655,1,334,1,194
4406,WRAP73,ENSG00000116213,1,4406,1,62,1,31,1,219
4407,NPHS2,,1,4407,1,1451,0,-1,0,0
4408,ICMT,ENSG00000116237,1,4408,1,75,1,38,1,221
4409,CHD5,,1,4409,1,73,0,-1,0,0
4410,QSOX1,,1,4410,1,1457,0,-1,1,200
4411,STXBP3,ENSG00000116266,1,4411,1,874,1,443,1,76
4412,PHF13,ENSG00000116273,1,4412,1,87,1,43,1,219
4413,ERRFI1,,1,4413,1,95,0,-1,0,0
4414,PARK7,ENSG00000116288,1,4414,0,-1,1,49,1,8
4415,KIAA1324,,1,4415,1,881,0,-1,0,0
4416,OPRD1,,1,4416,1,367,0,-1,0,0
4417,AMPD2,,1,4417,1,895,0,-1,1,616
4418,SRSF4,ENSG00000116350,1,4418,1,370,1,172,1,272
4419,MECR,ENSG00000116353,1,4419,1,371,1,173,1,96
4420,KCNC4,,1,4420,1,906,0,-1,0,0
4421,EDEM3,ENSG00000116406,1,4421,1,1486,1,694,1,202
4422,WDR77,ENSG00000116455,1,4422,1,923,1,465,1,57
4423,ATP5PB,ENSG00000116459,1,4423,1,924,1,466,1,36
4424,RAP1A,ENSG00000116473,1,4424,1,928,1,467,1,406
4425,HDAC1,ENSG00000116478,1,4425,1,399,1,186,1,165
4426,CAPZA1,ENSG00000116489,1,4426,1,935,1,470,1,226
4427,S100PBP,ENSG00000116497,1,4427,1,410,1,195,1,118
4428,RNF19B,ENSG00000116514,1,4428,1,414,1,197,1,340
4429,SCAMP3,ENSG00000116521,1,4429,1,1191,1,576,1,203
4430,TRIM62,,1,4430,1,416,0,-1,0,0
4431,ASH1L,ENSG00000116539,1,4431,1,1197,1,580,1,306
4432,DLGAP3,,1,4432,1,429,0,-1,0,0
4433,SFPQ,ENSG00000116560,1,4433,1,433,1,204,1,183
4434,RHOU,,1,4434,1,1747,0,-1,0,0
4435,GON4L,ENSG00000116580,1,4435,1,1201,1,585,1,440
4436,ARHGEF2,ENSG00000116584,1,4436,1,1206,1,588,1,132
4437,LAMTOR2,ENSG00000116586,1,4437,1,1209,1,591,1,117
4438,MEF2D,,1,4438,1,1226,0,-1,1,165
4439,DOCK7,ENSG00000116641,1,4439,1,694,1,351,1,115
4440,SRM,ENSG00000116649,1,4440,1,123,1,65,1,320
4441,FBXO2,,1,4441,1,129,0,-1,0,0
4442,FBXO6,ENSG00000116663,1,4442,1,131,1,69,1,85
4443,C1orf21,,1,4443,1,1485,0,-1,0,0
4444,SWT1,,1,4444,1,1490,0,-1,0,0
4445,MAD2L2,ENSG00000116670,1,4445,1,132,1,70,1,385
4446,DNAJC6,ENSG00000116675,1,4446,1,708,1,357,1,236
4447,LEPR,ENSG00000116678,1,4447,1,710,1,359,1,217
4448,IVNS1ABP,ENSG00000116679,1,4448,1,1491,1,697,1,217
4449,KIAA2013,ENSG00000116685,1,4449,1,140,1,74,1,148
4450,MFN2,ENSG00000116688,1,4450,1,142,1,76,1,340
4451,PRG4,,1,4451,1,1493,0,-1,0,0
4452,MIIP,ENSG00000116691,1,4452,1,143,1,77,1,41
4453,SMG7,ENSG00000116698,1,4453,1,1478,1,690,1,41
4454,NCF2,,1,4454,1,1479,0,-1,0,0
4455,PDC,,1,4455,1,1496,0,-1,0,0
4456,SLC35D1,ENSG00000116704,1,4456,1,717,1,361,1,334
4457,PLA2G4A,,1,4457,1,1498,0,-1,0,0
4458,GADD45A,ENSG00000116717,1,4458,1,722,1,363,1,88
4459,PRAMEF1,,1,4459,1,152,0,-1,0,0
4460,PRAMEF12,,1,4460,1,151,0,-1,0,0
4461,WLS,,1,4461,1,725,0,-1,0,0
4462,PRDM2,ENSG00000116731,1,4462,1,167,1,80,1,143
4463,RGS2,,1,4463,1,1504,0,-1,0,0
4464,RPE65,,1,4464,1,726,0,-1,0,0
4465,RO60,ENSG00000116747,1,4465,1,1506,1,702,1,298
4466,AMPD1,,1,4466,1,955,0,-1,0,0
4467,UCHL5,ENSG00000116750,1,4467,1,1505,1,701,1,238
4468,BCAS2,ENSG00000116752,1,4468,1,953,1,482,1,119
4469,SRSF11,ENSG00000116754,1,4469,1,730,1,367,1,880
4470,CTH,ENSG00000116761,1,4470,1,733,1,370,1,52
4471,AGMAT,,1,4471,1,177,0,-1,0,0
4472,OLFML3,,1,4472,1,950,0,-1,1,468
4473,TNNI3K,,1,4473,1,739,0,-1,0,0
4474,CFHR3,,1,4474,1,1512,0,-1,0,0
4475,PLEKHM2,ENSG00000116786,1,4475,1,179,1,84,1,241
4476,CRYZ,ENSG00000116791,1,4476,1,742,1,372,1,153
4477,PHTF1,ENSG00000116793,1,4477,1,943,1,477,1,61
4478,ZBTB17,ENSG00000116809,1,4478,1,185,1,88,1,318
4479,CD58,ENSG00000116815,1,4479,1,969,1,487,1,220
4480,TFAP2E,,1,4480,1,437,0,-1,1,106
4481,CD2,,1,4481,1,971,0,-1,0,0
4482,TTF2,ENSG00000116830,1,4482,1,974,1,488,1,52
4483,NR5A2,,1,4483,1,1526,0,-1,1,271
4484,KIF21B,,1,4484,1,1533,0,-1,0,0
4485,TMEM9,ENSG00000116857,1,4485,1,1536,1,713,1,242
4486,ADPRHL2,ENSG00000116863,1,4486,1,445,1,215,1,151
4487,MAP7D1,ENSG00000116871,1,4487,1,448,1,217,1,62
4488,WARS2,ENSG00000116874,1,4488,1,983,1,492,1,179
4489,HAO2,,1,4489,1,984,0,-1,0,0
4490,OSCP1,,1,4490,1,454,0,-1,0,0
4491,EXOC8,ENSG00000116903,1,4491,1,1768,1,824,1,52
4492,GNPAT,ENSG00000116906,1,4492,1,1767,1,823,1,167
4493,TSNAX,ENSG00000116918,1,4493,1,1771,1,828,1,132
4494,C1orf109,ENSG00000116922,1,4494,1,463,1,228,1,561
4495,RRAGC,ENSG00000116954,1,4495,1,475,1,238,1,362
4496,NID1,,1,4496,1,1792,0,-1,0,0
4497,LGALS8,ENSG00000116977,1,4497,1,1796,1,839,1,195
4498,NT5C1A,,1,4498,1,485,0,-1,0,0
4499,HPCAL4,,1,4499,1,486,0,-1,0,0
4500,MTR,ENSG00000116984,1,4500,1,1799,1,841,1,57
4501,BMP8B,,1,4501,1,488,0,-1,0,0
4502,MYCL,,1,4502,1,491,0,-1,1,67
4503,SIPA1L2,,1,4503,1,1773,0,-1,0,0
4504,ZP4,,1,4504,1,1802,0,-1,0,0
4505,RLF,ENSG00000117000,1,4505,1,495,1,248,1,156
4506,KMO,,1,4506,1,1808,0,-1,0,0
4507,ZNF684,ENSG00000117010,1,4507,1,503,1,253,1,122
4508,KCNQ4,,1,4508,1,506,0,-1,0,0
4509,RIMS3,,1,4509,1,504,0,-1,0,0
4510,AKT3,,1,4510,1,1818,0,-1,0,0
4511,ETV3,,1,4511,1,1246,0,-1,1,315
4512,ACADM,ENSG00000117054,1,4512,1,746,1,374,1,127
4513,ST6GALNAC5,,1,4513,1,751,0,-1,0,0
4514,SLAMF1,,1,4514,1,1309,0,-1,0,0
4515,CD48,,1,4515,1,1310,0,-1,0,0
4516,ADGRL2,,1,4516,1,765,0,-1,0,0
4517,PADI2,,1,4517,1,203,0,-1,0,0
4518,SDHB,ENSG00000117118,1,4518,1,202,1,94,1,34
4519,MFAP2,,1,4519,1,200,0,-1,0,0
4520,RPF1,ENSG00000117133,1,4520,1,770,1,383,1,57
4521,KDM5B,ENSG00000117139,1,4521,1,1558,1,722,1,193
4522,UAP1,ENSG00000117143,1,4522,1,1353,1,633,1,221
4523,ACTL8,,1,4523,1,210,0,-1,0,0
4524,CTBS,ENSG00000117151,1,4524,1,773,1,385,1,158
4525,RGS4,,1,4525,1,1356,0,-1,0,0
4526,KLHL12,ENSG00000117153,1,4526,1,1560,1,724,1,61
4527,IGSF21,,1,4527,1,211,0,-1,0,0
4528,SSX2IP,ENSG00000117155,1,4528,1,774,1,386,1,39
4529,ZNHIT6,ENSG00000117174,1,4529,1,784,1,390,1,132
4530,PLA2G2D,,1,4530,1,232,0,-1,0,0
4531,RBBP5,ENSG00000117222,1,4531,1,1590,1,732,1,56
4532,GBP3,,1,4532,1,798,0,-1,0,0
4533,GBP1,,1,4533,1,799,0,-1,0,0
4534,KIF17,,1,4534,1,243,0,-1,0,0
4535,GPR89A,ENSG00000117262,1,4535,0,-1,1,498,1,129
4536,CDK18,,1,4536,1,1597,0,-1,0,0
4537,RAB29,ENSG00000117280,1,4537,1,1602,1,736,0,0
4538,CD160,,1,4538,1,998,0,-1,0,0
4539,ECE1,,1,4539,1,247,0,-1,1,282
4540,HMGCL,ENSG00000117305,1,4540,1,276,1,123,1,149
4541,GALE,ENSG00000117308,1,4541,1,275,1,122,1,156
4542,ID3,,1,4542,1,272,0,-1,1,200
4543,CR2,,1,4543,1,1628,0,-1,0,0
4544,CD46,ENSG00000117335,1,4544,1,1631,1,745,1,88
4545,PRPF3,ENSG00000117360,1,4545,1,1036,1,518,1,43
4546,APH1A,ENSG00000117362,1,4546,1,1033,1,516,1,166
4547,P3H1,ENSG00000117385,1,4547,1,524,1,262,0,0
4548,SLC2A1,ENSG00000117394,1,4548,1,529,1,266,1,120
4549,EBNA1BP2,ENSG00000117395,1,4549,1,531,1,267,1,112
4550,CDC20,ENSG00000117399,1,4550,1,537,1,268,1,126
4551,MPL,,1,4551,1,536,0,-1,0,0
4552,ARTN,,1,4552,1,545,0,-1,0,0
4553,IPO13,ENSG00000117408,1,4553,1,546,1,277,1,60
4554,ATP6V0B,ENSG00000117410,1,4554,1,548,1,279,1,294
4555,B4GALT2,ENSG00000117411,1,4555,1,549,1,280,1,219
4556,ERI3,ENSG00000117419,1,4556,1,555,1,282,1,231
4557,PTCH2,,1,4557,1,564,0,-1,0,0
4558,AKR1A1,ENSG00000117448,1,4558,1,576,1,292,1,76
4559,PRDX1,ENSG00000117450,1,4559,1,575,1,291,1,176
4560,PIK3R3,ENSG00000117461,1,4560,1,583,1,298,0,0
4561,TSPAN1,,1,4561,1,584,0,-1,0,0
4562,BLZF1,ENSG00000117475,1,4562,1,1391,1,652,1,278
4563,CCDC181,,1,4563,1,1392,0,-1,0,0
4564,SLC19A2,,1,4564,1,1393,0,-1,1,152
4565,FAAH,,1,4565,1,592,0,-1,0,0
4566,NSUN4,ENSG00000117481,1,4566,1,591,1,303,1,312
4567,TMED5,ENSG00000117500,1,4567,1,824,1,414,1,160
4568,MROH9,,1,4568,1,1405,0,-1,0,0
4569,DR1,ENSG00000117505,1,4569,1,826,1,417,1,287
4570,CNN3,,1,4570,1,836,0,-1,0,0
4571,PRRC2C,ENSG00000117523,1,4571,1,1410,1,657,1,81
4572,F3,,1,4572,1,834,0,-1,0,0
4573,ABCD3,ENSG00000117528,1,4573,1,833,1,421,1,207
4574,VAMP4,ENSG00000117533,1,4574,1,1413,1,658,1,114
4575,DPH5,ENSG00000117543,1,4575,1,860,1,436,1,101
4576,FASLG,,1,4576,1,1419,0,-1,0,0
4577,PTBP2,ENSG00000117569,1,4577,1,840,1,424,1,118
4578,TNFSF4,,1,4578,1,1421,0,-1,0,0
4579,PRDX6,ENSG00000117592,1,4579,1,1422,1,662,1,228
4580,DARS2,ENSG00000117593,1,4580,1,1428,1,665,1,58
4581,HSD11B1,,1,4581,1,1637,0,-1,0,0
4582,IRF6,,1,4582,1,1640,0,-1,1,90
4583,UTP25,ENSG00000117597,1,4583,1,1641,1,746,1,43
4584,PLPPR5,,1,4584,1,843,0,-1,0,0
4585,PLPPR4,,1,4585,1,844,0,-1,0,0
4586,SERPINC1,,1,4586,1,1430,0,-1,0,0
4587,RCAN3,,1,4587,1,287,0,-1,0,0
4588,SYF2,ENSG00000117614,1,4588,1,292,1,130,1,109
4589,RSRP1,ENSG00000117616,1,4589,1,293,1,131,0,0
4590,SLC35A3,ENSG00000117620,1,4590,1,848,1,427,1,233
4591,RCOR3,ENSG00000117625,1,4591,1,1646,1,747,1,98
4592,STMN1,ENSG00000117632,1,4592,1,304,1,137,1,219
4593,MTFR1L,ENSG00000117640,1,4593,1,301,1,135,1,173
4594,MAN1C1,,1,4594,1,299,0,-1,0,0
4595,NEK2,ENSG00000117650,1,4595,1,1650,1,751,1,147
4596,DHDDS,ENSG00000117682,1,4596,1,323,1,142,1,93
4597,NENF,ENSG00000117691,1,4597,1,1656,1,757,1,511
4598,NSL1,ENSG00000117697,1,4598,1,1660,1,759,1,118
4599,PROX1,,1,4599,1,1666,0,-1,1,340
4600,ARID1A,ENSG00000117713,1,4600,1,324,1,145,1,271
4601,CENPF,ENSG00000117724,1,4601,1,1669,1,766,1,184
4602,RPA2,ENSG00000117748,1,4602,1,351,1,158,1,117
4603,PPP1R8,ENSG00000117751,1,4603,1,349,1,156,1,114
4604,STX12,ENSG00000117758,1,4604,1,348,1,155,1,101
4605,MARC2,,1,4605,1,1686,0,-1,0,0
4606,SLC5A9,,1,4606,1,613,0,-1,0,0
4607,OSBPL9,ENSG00000117859,1,4607,1,625,1,314,1,89
4608,TXNDC12,ENSG00000117862,1,4608,1,628,1,316,1,35
4609,ESYT2,ENSG00000117868,1,4609,1,7293,1,3390,1,81
4610,CD3EAP,ENSG00000117877,1,4610,1,15824,1,7325,1,119
4611,MESD,ENSG00000117899,1,4611,1,12741,1,5836,1,118
4612,RCN2,ENSG00000117906,1,4612,1,12706,1,5820,1,144
4613,CHRNB4,,1,4613,1,12725,0,-1,0,0
4614,MUC5B,,1,4614,1,9343,0,-1,0,0
4615,CTSD,ENSG00000117984,1,4615,1,9354,1,4307,1,187
4616,COLEC11,,1,4616,1,1893,0,-1,1,400
4617,STAG1,ENSG00000118007,1,4617,1,3725,1,1754,1,95
4618,A4GNT,,1,4618,1,3732,0,-1,0,0
4619,STK11,ENSG00000118046,1,4619,1,14962,1,6927,1,271
4620,KMT2A,ENSG00000118058,1,4620,1,10355,1,4711,1,205
4621,TREH,,1,4621,1,10361,0,-1,0,0
4622,IFT46,ENSG00000118096,1,4622,1,10358,1,4712,1,152
4623,MMP8,,1,4623,1,10243,0,-1,0,0
4624,APOA1,,1,4624,1,10329,0,-1,0,0
4625,ZNF541,,1,4625,1,15885,0,-1,1,185
4626,SLC8A2,,1,4626,1,15882,0,-1,0,0
4627,KPTN,,1,4627,1,15883,0,-1,1,99
4628,KIF14,ENSG00000118193,1,4628,1,1528,1,710,1,164
4629,TNNT2,,1,4629,1,1539,0,-1,1,48
4630,DDX59,ENSG00000118197,1,4630,1,1529,1,711,1,258
4631,CAMSAP2,ENSG00000118200,1,4631,1,1530,1,712,0,0
4632,ATF6,ENSG00000118217,1,4632,1,1346,1,631,1,127
4633,CRYGD,,1,4633,1,2791,0,-1,0,0
4634,MREG,,1,4634,1,2815,0,-1,0,0
4635,TNP1,,1,4635,1,2823,0,-1,0,0
4636,FASTKD2,ENSG00000118246,1,4636,1,2783,1,1342,1,19
4637,NRP2,,1,4637,1,2773,0,-1,0,0
4638,CREB1,ENSG00000118260,1,4638,1,2786,1,1343,1,198
4639,KLF7,,1,4639,1,2785,0,-1,1,490
4640,TTR,,1,4640,1,14766,0,-1,0,0
4641,B4GALT6,,1,4641,1,14767,0,-1,0,0
4642,C1orf54,,1,4642,1,1034,0,-1,0,0
4643,CA14,,1,4643,1,1032,0,-1,0,0
4644,CASC1,,1,4644,1,10708,0,-1,0,0
4645,LRMP,ENSG00000118308,1,4645,1,10707,1,4820,0,0
4646,ATP10B,,1,4646,1,5414,0,-1,0,0
4647,SPCS2,ENSG00000118363,1,4647,0,-1,1,4623,1,229
4648,USP35,,1,4648,1,10161,0,-1,0,0
4649,ELOVL4,,1,4649,1,6107,0,-1,0,0
4650,FILIP1,,1,4650,1,6097,0,-1,0,0
4651,CASP8AP2,ENSG00000118412,1,4651,1,6152,1,2857,1,211
4652,HMGN3,ENSG00000118418,1,4652,1,6104,1,2830,1,130
4653,UBE3D,ENSG00000118420,1,4653,1,6113,1,2834,1,243
4654,CNR1,,1,4654,1,6140,0,-1,0,0
4655,SPACA1,,1,4655,1,6139,0,-1,0,0
4656,ANKRD13C,ENSG00000118454,1,4656,1,731,1,368,1,132
4657,SGIP1,,1,4657,1,712,0,-1,0,0
4658,PHF3,ENSG00000118482,1,4658,1,6072,1,2816,1,57
4659,ZC2HC1B,,1,4659,1,6358,0,-1,0,0
4660,ADGB,,1,4660,1,6368,0,-1,0,0
4661,PLAGL1,ENSG00000118495,1,4661,1,6359,1,2953,1,328
4662,FBXO30,ENSG00000118496,1,4662,1,6364,1,2955,0,0
4663,TNFAIP3,,1,4663,1,6333,0,-1,0,0
4664,AKAP7,,1,4664,1,6294,0,-1,0,0
4665,RAB32,ENSG00000118508,1,4665,1,6367,1,2957,1,54
4666,MYB,ENSG00000118513,1,4666,1,6320,1,2935,1,184
4667,ALDH8A1,,1,4667,1,6318,0,-1,0,0
4668,SGK1,ENSG00000118515,1,4668,1,6317,1,2933,1,142
4669,RNF146,ENSG00000118518,1,4669,1,6279,1,2924,1,247
4670,ARG1,,1,4670,1,6295,0,-1,0,0
4671,CCN2,,1,4671,1,6300,0,-1,0,0
4672,TCF21,,1,4672,1,6314,0,-1,1,186
4673,PMFBP1,,1,4673,1,13475,0,-1,0,0
4674,FBXL5,ENSG00000118564,1,4674,1,4130,1,1936,1,491
4675,MED28,ENSG00000118579,1,4675,1,4142,1,1941,1,81
4676,SLC16A7,,1,4676,1,11046,0,-1,0,0
4677,RXYLT1,ENSG00000118600,1,4677,1,11052,1,4980,1,248
4678,ZNF430,ENSG00000118620,1,4678,1,15473,1,7184,1,163
4679,VAMP8,ENSG00000118640,1,4679,1,2291,1,1097,1,270
4680,DCLRE1B,,1,4680,1,948,0,-1,1,345
4681,MYL12B,ENSG00000118680,1,4681,1,14684,1,6815,1,125
